;SIGLA_UF_PV;NOME_MUNICIPIO_PV;NOTA_LINGUAGENS;NOTA_HUMANAS;NOTA_MATEMATICA;NOTA_NATUREZA;NOTA_REDAC;CIDADE/UF;LAT;LON
611;MG;Contagem;530.3151052337493;550.6818029428199;572.594986344128;516.9203667577058;653.7940026075619;Contagem, MG;-19.9132749;-44.0840953
612;MG;Coração de Jesus;486.3066666666667;495.4929166666667;497.77478632478636;472.87948717948717;600.6666666666666;Coração de Jesus, MG;-16.6888187;-44.3577401
613;MG;Corinto;500.6591836734694;504.52653061224487;534.9716577540107;489.02887700534757;591.734693877551;Corinto, MG;-18.363056;-44.456111
614;MG;Coromandel;510.50479704797044;524.8147601476014;544.0696850393701;499.76929133858266;635.5719557195572;Coromandel, MG;-18.473889;-47.200278
615;MG;Coronel Fabriciano;525.4143552311435;543.138807785888;577.3616071428571;515.5168367346939;699.5133819951338;Coronel Fabriciano, MG;-19.5200067;-42.6282686
616;MG;Curvelo;512.140960163432;532.0878447395302;553.5142250530786;504.2110403397027;657.8140960163432;Curvelo, MG;-18.7571926;-44.4305993
617;MG;Diamantina;500.89677419354837;516.1461221688401;529.9758620689655;493.83053160919536;636.0054907343857;Diamantina, MG;-18.2440862;-43.6006487
618;MG;Divinópolis;525.9947002318648;547.6197085127525;584.395385149202;517.5499306037474;679.7350115932428;Divinópolis, MG;-20.1597921;-44.8739341
619;MG;Engenheiro Caldas;498.41615384615386;508.1446153846154;546.1645161290322;496.47258064516126;607.8461538461538;Engenheiro Caldas, MG;-19.201389;-42.046944
620;MG;Entre Rios de Minas;513.6335978835979;533.1060846560847;562.7387186629527;508.7894150417827;643.9153439153439;Entre Rios de Minas, MG;-20.670834;-44.065556
621;MG;Ervália;515.0136;542.0504;559.5900826446281;508.0380165289256;663.52;Ervália, MG;-20.8400156;-42.653352
622;MG;Esmeraldas;500.78017621145375;517.0519823788546;525.0299065420561;489.9588785046729;610.7488986784141;Esmeraldas, MG;-19.7613111;-44.3145945
623;MG;Espinosa;490.08649517684887;506.4369774919614;531.1609836065574;484.2075409836065;625.3376205787781;Espinosa, MG;-14.9232007;-42.8093337
624;MG;Extrema;519.2664206642066;541.1468634686346;560.5736220472442;506.92952755905515;632.2509225092251;Extrema, MG;-22.8549109;-46.3190079
625;MG;Formiga;529.9985401459854;552.7505474452555;596.8382239382239;519.4932432432432;706.7153284671533;Formiga, MG;-20.4648425;-45.4266753
626;MG;Francisco Sá;476.42193308550185;486.19702602230484;507.5916030534351;470.9522900763359;641.3382899628252;Francisco Sá, MG;-16.4777211;-43.4942587
627;MG;Frutal;491.775;509.6477739726027;525.6098720292504;482.47879341864723;597.568493150685;Frutal, MG;-20.0220064;-48.9280076
628;MG;Governador Valadares;521.7725138121547;534.9724447513812;568.1984853948792;506.5678687342228;667.4378453038674;Governador Valadares, MG;-18.8539497;-41.9458753
629;MG;Guanhães;507.2026373626374;528.1397802197803;556.2943946188341;500.8688340807175;657.4505494505495;Guanhães, MG;-18.7753627;-42.9340634
630;MG;Guaxupé;527.7263440860215;549.2141577060931;584.3569811320755;519.8826415094339;650.9677419354839;Guaxupé, MG;-21.3087615;-46.7190609
631;MG;Ibirité;511.34080145719486;532.067941712204;544.856500956023;496.4310707456979;617.9963570127504;Ibirité, MG;-20.0214251;-44.0621506
632;MG;Igarapé;516.3110169491525;527.4497175141244;551.4808383233533;497.69970059880245;630.5649717514125;Igarapé, MG;-20.068789;-44.3017439
633;MG;Inconfidentes;518.9417910447761;545.0033582089552;571.138671875;509.137890625;672.9104477611941;Inconfidentes, MG;-22.3168866;-46.3279182
634;MG;Inhapim;502.757614213198;519.5319796954315;544.8115789473684;493.01736842105265;633.6548223350254;Inhapim, MG;-19.5501834;-42.1209879
635;MG;Ipatinga;534.8064559515803;555.3174512441157;593.6982673267327;527.0340876944837;707.5521183591123;Ipatinga, MG;-19.4777807;-42.5270802
636;MG;Itabira;516.8872895622895;537.9002525252525;565.2406719717064;504.4310344827586;662.3569023569023;Itabira, MG;-19.6186264;-43.2267011
637;MG;Itabirito;528.0622988505747;546.3822988505747;589.6148936170213;519.6503546099291;678.2988505747127;Itabirito, MG;-20.2519724;-43.8029171
638;MG;Itacarambi;461.52834008097165;463.80404858299596;483.5274336283186;454.6942477876106;550.1214574898786;Itacarambi, MG;-15.1;-44.092222
639;MG;Itajubá;522.6428102788409;540.9413340623291;577.6863400576369;512.6560806916427;673.1765992345544;Itajubá, MG;-22.4238234;-45.4524156
640;MG;Itamarandiba;508.208040201005;522.3781407035176;547.580890052356;486.8324607329843;617.286432160804;Itamarandiba, MG;-17.8575;-42.859722
641;MG;Itaobim;488.15373831775696;506.7717289719626;519.6117359413204;479.57921760391196;593.6448598130842;Itaobim, MG;-16.5614934;-41.502275
642;MG;Itaúna;539.641806451613;556.6467096774194;600.9576662143826;526.8265943012212;686.8387096774194;Itaúna, MG;-20.075556;-44.576389
643;MG;Ituiutaba;495.69662356321834;512.3385057471264;530.6082638362396;489.07899924184983;589.3821839080459;Ituiutaba, MG;-18.9691887;-49.4639335
644;MG;Iturama;485.6720173535792;495.4327548806941;518.3514739229025;474.94897959183675;592.7982646420825;Iturama, MG;-19.7272733;-50.193488
645;MG;Jacinto;469.98359375;474.83828125;502.5107438016529;457.13305785123964;585.625;Jacinto, MG;-16.1460987;-40.2948032
646;MG;Janaúba;499.1780099502488;515.6515422885572;538.7314285714286;490.9046560846561;648.2189054726368;Janaúba, MG;-15.8019291;-43.309246
647;MG;Januária;476.6944841675179;487.8365679264556;503.7754797441365;472.17974413646056;574.1573033707865;Januária, MG;-15.4875;-44.361111
648;MG;Jaíba;470.9859205776173;488.3400722021661;511.4376425855514;470.42661596958175;579.4223826714801;Jaíba, MG;-15.3373744;-43.6734439
649;MG;Jequitinhonha;492.7909090909091;500.0545454545454;517.8470297029703;469.0059405940594;590.8133971291866;Jequitinhonha, MG;-16.433333;-41.003056
650;MG;João Monlevade;524.4884939195509;548.5912067352666;581.7889432485323;522.1995107632094;681.4031805425632;João Monlevade, MG;-19.809444;-43.173334
651;MG;João Pinheiro;517.745871559633;531.1186544342507;552.9327922077922;506.2655844155844;655.1070336391438;João Pinheiro, MG;-17.742777;-46.175278
652;MG;Juatuba;512.509756097561;531.8654471544716;553.379295154185;506.631718061674;620.4065040650406;Juatuba, MG;-19.954001;-44.3407921
653;MG;Juiz de Fora;533.853961885657;552.8533266466065;580.0313752832491;519.7055255359944;670.9428284854564;Juiz de Fora, MG;-21.7609533;-43.3501129
654;MG;Ladainha;497.4919191919192;503.8272727272727;519.7054347826087;469.66521739130434;609.6969696969697;Ladainha, MG;-17.6265078;-41.7385789
655;MG;Lagoa Santa;534.5632625994696;551.1689655172414;582.9356449375866;519.7234396671289;672.3076923076923;Lagoa Santa, MG;-19.6357376;-43.8966132
656;MG;Lagoa da Prata;523.7337115072934;540.784116693679;577.3257191201353;510.49255499153975;701.3614262560778;Lagoa da Prata, MG;-20.022778;-45.5440462
657;MG;Lambari;512.4294117647058;524.1974789915967;556.3626086956522;499.06260869565216;635.9663865546219;Lambari, MG;-21.9754009;-45.3505415
658;MG;Lavras;517.2619119878605;536.6725341426404;562.1177023498694;507.86182767624024;666.110268082954;Lavras, MG;-21.2425512;-44.9991978
659;MG;Leopoldina;507.8881553398058;526.5974757281554;556.7426229508197;500.03668032786885;641.9417475728155;Leopoldina, MG;-21.5314282;-42.6403534
660;MG;Lima Duarte;505.8930107526882;521.0365591397849;548.9670454545454;494.8698863636364;622.4731182795699;Lima Duarte, MG;-21.842777;-43.792777
661;MG;Lontra;474.12231884057974;491.23246376811596;510.9544891640866;470.0049535603715;610.2608695652174;Lontra, MG;-15.9034782;-44.3030383
662;MG;Luz;516.0861660079051;538.5375494071146;571.4677685950413;515.5198347107438;688.0632411067194;Luz, MG;-19.7871171;-45.6846736
663;MG;Machacalis;474.77387387387387;488.06036036036033;514.9435185185185;455.64722222222224;576.2162162162163;Machacalis, MG;-17.0770336;-40.7187273
664;MG;Machado;510.3732269503546;524.0757092198581;557.7314711359404;503.1301675977654;660.9574468085107;Machado, MG;-21.6762861;-45.9211696
665;MG;Malacacheta;498.16107784431136;511.16586826347304;534.02;486.031875;598.8023952095808;Malacacheta, MG;-17.843055;-42.077778
666;MG;Manga;472.58;483.1476923076923;488.46867469879516;463.97068273092367;568.0769230769231;Manga, MG;-14.7528035;-43.9417044
667;MG;Manhuaçu;502.1278834720571;518.3877526753864;546.8911855990068;495.0001862197393;644.6611177170035;Manhuaçu, MG;-20.2574434;-42.0340769
668;MG;Manhumirim;514.8446428571428;535.375;553.9381132075472;501.2784905660377;635.1428571428571;Manhumirim, MG;-20.3599141;-41.9554606
669;MG;Mantena;510.3166666666667;520.1871794871795;541.3361607142857;487.9419642857143;630.5128205128206;Mantena, MG;-18.7809937;-40.9808279
670;MG;Mariana;516.5842548076923;533.5728365384615;542.8323308270677;498.3070175438597;654.5192307692307;Mariana, MG;-20.3781468;-43.4174862
671;MG;Mateus Leme;525.2137724550898;546.8862275449102;565.345625;511.1675;644.4311377245509;Mateus Leme, MG;-19.986666;-44.428056
672;MG;Matozinhos;509.8773371104816;527.0603399433428;537.9233038348083;492.3091445427728;628.6118980169972;Matozinhos, MG;-19.5576547;-44.0816035
673;MG;Minas Novas;485.168156424581;502.127094972067;516.4068571428571;480.67885714285717;573.7988826815642;Minas Novas, MG;-17.2175833;-42.5943681
674;MG;Monte Azul;479.29278350515466;486.8224226804124;521.7873972602739;470.69342465753425;594.9484536082474;Monte Azul, MG;-15.1531999;-42.8711742
675;MG;Monte Carmelo;500.43606271777;514.8951219512195;539.063752276867;490.33187613843353;615.2961672473867;Monte Carmelo, MG;-18.7260939;-47.4958859
676;MG;Monte Sião;523.8335968379447;532.9754940711462;564.985;503.80791666666664;642.5296442687747;Monte Sião, MG;-22.432778;-46.572778
677;MG;Montes Claros;519.9788390416466;539.315758160476;561.0183604336044;509.9017276422764;676.9930857050973;Montes Claros, MG;-16.7273538;-43.8717676
678;MG;Muriaé;513.2307692307693;526.9603749191984;561.9668932698845;506.15601631543166;675.759534583064;Muriaé, MG;-21.130556;-42.366389
679;MG;Mutum;506.3053140096618;531.6628019323672;559.4798994974874;504.3457286432161;649.1787439613527;Mutum, MG;-19.817223;-41.438333
680;MG;Muzambinho;514.9481735159817;524.2513698630137;563.03125;503.6858173076923;639.5433789954338;Muzambinho, MG;-21.3684325;-46.522317
681;MG;Nanuque;488.0385;501.4225;521.0695417789757;473.4808625336927;593.65;Nanuque, MG;-17.8391113;-40.3537221
682;MG;Nepomuceno;506.25454545454545;515.9527272727273;556.6514423076923;502.3120192307692;663.4545454545455;Nepomuceno, MG;-21.232744;-45.2352276
683;MG;Nova Era;509.86481481481485;525.9098765432099;554.4611464968152;496.01719745222925;633.4567901234568;Nova Era, MG;-20.7426124;-42.8807584
684;MG;Nova Lima;544.4998861047836;564.3236902050114;600.9474880382775;530.0601674641148;685.6719817767654;Nova Lima, MG;-19.9854089;-43.8470691
685;MG;Nova Serrana;517.1688391038697;533.4199592668025;561.0553097345132;504.61725663716817;644.1140529531568;Nova Serrana, MG;-19.875834;-44.984166
686;MG;Novo Cruzeiro;490.1013986013986;498.82482517482515;512.640590405904;476.64317343173434;603.7762237762238;Novo Cruzeiro, MG;-19.4730937;-42.537897
687;MG;Oliveira;511.9677860696517;531.4339552238806;557.4132295719844;501.2647211413748;670.3482587064676;Oliveira, MG;-20.6971953;-44.8273969
688;MG;Ouro Branco;540.5576045627377;562.8173003802282;590.1261133603239;523.1526315789473;690.9125475285172;Ouro Branco, MG;-20.5230256;-43.6917329
689;MG;Ouro Fino;514.4147887323943;528.2468309859155;568.8125475285171;506.77186311787074;638.0985915492957;Ouro Fino, MG;-22.283056;-46.369167
690;MG;Ouro Preto;512.0930624380575;533.9280475718533;550.8157676348548;498.69885892116184;643.9246778989099;Ouro Preto, MG;-20.385527;-43.5035214
691;MG;Padre Paraíso;489.3494186046512;502.0796511627907;521.9895348837209;484.42209302325585;625.5813953488372;Padre Paraíso, MG;-17.0750322;-41.4850334
692;MG;Paracatu;501.6629404617254;516.7771567436208;534.5946194225721;492.944094488189;615.6743620899149;Paracatu, MG;-17.2174056;-46.8707514
693;MG;Paraopeba;513.5414225941422;535.663179916318;561.491341991342;500.5584415584416;678.744769874477;Paraopeba, MG;-19.2756823;-44.4034123
694;MG;Pará de Minas;521.448155737705;540.4753073770491;584.212473347548;515.5283582089552;681.6188524590164;Pará de Minas, MG;-19.8599637;-44.6075313
695;MG;Passos;511.1410146699266;530.7515892420538;560.9094473007711;502.8997429305913;653.716381418093;Passos, MG;-20.7167803;-46.6156864
696;MG;Patos de Minas;525.8747014115092;543.1744299674267;574.2979706877114;520.112908680947;687.6764386536373;Patos de Minas, MG;-18.6041453;-46.5096698
697;MG;Patrocínio;516.9207943925234;529.0793224299066;562.6828358208955;504.0592039800995;686.6355140186915;Patrocínio, MG;-18.9408294;-46.9926624
698;MG;Pedro Leopoldo;522.4341796875;541.3900390625;562.6483739837398;509.11930894308944;653.3984375;Pedro Leopoldo, MG;-19.617778;-44.043055
699;MG;Piranga;497.9379310344828;518.782131661442;547.8587096774194;499.19387096774193;638.1191222570533;Piranga, MG;-20.685;-43.3
700;MG;Pirapora;504.8495351925631;519.8317397078353;536.0799157303371;492.088904494382;621.460823373174;Pirapora, MG;-17.3493765;-44.9507904
701;MG;Pitangui;506.960553633218;527.7667820069204;569.0835125448028;496.61290322580646;653.2179930795847;Pitangui, MG;-19.682223;-44.890555
702;MG;Piumhi;513.7791164658635;530.7819277108434;568.1425847457626;512.0733050847458;638.6345381526104;Piumhi, MG;-20.4675258;-45.9576125
703;MG;Pompéu;507.61565656565654;518.1515151515151;550.0;497.5647368421053;706.969696969697;Pompéu, MG;-19.218611;-45.002778
704;MG;Ponte Nova;510.80914939242314;529.8028591851322;550.4605048255382;498.6164810690423;650.6361686919228;Ponte Nova, MG;-20.4164353;-42.90878
705;MG;Porteirinha;493.8558648111332;506.03499005964215;532.2958246346556;481.5653444676409;649.9005964214712;Porteirinha, MG;-15.7420889;-43.0286046
706;MG;Pouso Alegre;533.088660436137;554.5461059190031;588.5780759162304;524.9451570680628;686.9034267912773;Pouso Alegre, MG;-22.2343858;-45.9327241
707;MG;Poços de Caldas;534.8054253181514;549.3805760214333;578.5896332863188;517.0154442877292;662.7729403884796;Poços de Caldas, MG;-21.7900318;-46.5647928
708;MG;Ribeirão das Neves;506.5855263157895;525.1840720221606;530.1203056768559;487.90516739446866;620.0969529085872;Ribeirão das Neves, MG;-19.7672898;-44.0875436
709;MG;Rio Pardo de Minas;485.1602272727273;499.7935606060606;526.5616935483871;471.7564516129033;619.0909090909091;Rio Pardo de Minas, MG;-15.6155637;-42.5461866
710;MG;Sabará;516.4459893048129;533.0568627450981;542.4990636704119;495.3707865168539;637.4331550802139;Sabará, MG;-19.8900372;-43.8107916
711;MG;Salinas;489.3807042253521;505.9230985915493;529.708663729809;482.0001468428781;612.4788732394367;Salinas, MG;-16.1699073;-42.2910368
712;MG;Santa Bárbara;518.7089285714286;543.1845238095239;569.0523961661341;510.9661341853035;666.1309523809524;Santa Bárbara, MG;-19.959444;-43.415278
713;MG;Santa Luzia;516.248284789644;531.0927508090615;547.4404548587181;498.24362508614746;637.3333333333334;Santa Luzia, MG;-19.7702097;-43.8505291
714;MG;Santa Maria do Suaçuí;497.6360975609756;500.91121951219515;534.8176165803109;491.0181347150259;615.7073170731708;Santa Maria do Suaçuí, MG;-18.1894783;-42.4188445
715;MG;Santa Rita do Sapucaí;529.7962962962963;548.1645833333333;594.20925;522.1475;670.0462962962963;Santa Rita do Sapucaí, MG;-22.2486968;-45.7064507
716;MG;Santos Dumont;514.2823943661972;537.3281690140844;556.3588235294118;500.8539215686274;648.075117370892;Santos Dumont, MG;-21.455867;-43.5522107
717;MG;Serro;488.8235741444867;501.948288973384;510.03098039215683;480.66235294117644;569.277566539924;Serro, MG;-18.604444;-43.379445
718;MG;Sete Lagoas;529.3406802120141;546.2000883392226;577.562726008345;517.9593416782568;683.0123674911661;Sete Lagoas, MG;-19.466111;-44.246944
719;MG;São Francisco;478.9027456647399;492.7763005780347;504.38399390243904;468.4830792682927;584.2774566473988;São Francisco, MG;-15.948889;-44.864444
720;MG;São Gonçalo do Sapucaí;510.1367256637168;531.1504424778761;570.0083720930232;500.8186046511628;678.141592920354;São Gonçalo do Sapucaí, MG;-21.8905238;-45.5935943
721;MG;São Gotardo;503.2725806451613;515.0766129032259;540.5887711864407;491.7720338983051;629.1532258064516;São Gotardo, MG;-19.3168844;-46.0476596
722;MG;São Joaquim de Bicas;513.8066176470588;521.6750000000001;538.5865079365079;489.0769841269841;598.0882352941177;São Joaquim de Bicas, MG;-20.0489052;-44.2731691
723;MG;São José da Lapa;508.15798319327735;521.6159663865546;526.3620535714286;484.5330357142857;611.344537815126;São José da Lapa, MG;-19.6988548;-43.9583194
724;MG;São João Evangelista;503.61324324324323;518.9848648648649;551.8941011235954;498.0297752808989;640.6486486486486;São João Evangelista, MG;-18.548023;-42.7652888
725;MG;São João Nepomuceno;514.7333333333333;524.7469816272966;560.4415977961432;506.0011019283746;663.5695538057743;São João Nepomuceno, MG;-21.5359158;-43.0151428
726;MG;São João del Rei;521.2684134615384;541.4535576923076;570.9894949494949;509.3922727272727;671.1826923076923;São João del Rei, MG;-21.1335755;-44.2588086
727;MG;São João do Paraíso;499.5698412698413;519.6711111111111;550.579605263158;487.8075657894737;630.4126984126984;São João do Paraíso, MG;-15.3171214;-42.01678
728;MG;São Lourenço;524.4568730325288;538.019202518363;565.2991247264771;509.0128008752735;656.5372507869885;São Lourenço, MG;-22.116389;-45.054167
729;MG;São Romão;456.24;472.4142857142857;474.64153846153846;451.66;545.1428571428571;São Romão, MG;-16.3687716;-45.0678597
730;MG;São Sebastião do Paraíso;519.8405;534.6545;569.1745019920319;503.36201859229743;680.0;São Sebastião do Paraíso, MG;-20.9124331;-46.9823296
731;MG;Taiobeiras;499.83668122270745;513.2489082969432;549.115296803653;488.7970319634703;633.056768558952;Taiobeiras, MG;-15.8080842;-42.2270207
732;MG;Teófilo Otoni;510.540081919251;527.9085430076068;551.139360393604;499.02644526445266;649.6547688706846;Teófilo Otoni, MG;-17.8579267;-41.5081533
